,brain,batch,condition,Olfactory areas (T),Isocortex (T),Cortical subplate (T),Hippocampal formation (T),Cerebral nuclei (T),Thalamus (D),Hypothalamus (D),"Midbrain, motor related (Mes)","Midbrain, sensory related (Mes)","Midbrain, behavioral state related (Mes)",Medulla (Met),Pons (Met)
9,an9_crus1_lat,202002_cfos,CNOnCrusILT,-0.694865051934273,1.177862639174426,3.1198585249295925,-1.5046228118263654,1.0236538056218232,1.4440138135679443,-1.621818936004433,0.5703564605445428,-0.9548751139695788,-1.0192752281929307,-0.34048348921489463,-1.1883658764021818
0,an10_crus1_lat,202002_cfos,CNOnCrusIRT,1.6468485841770757,2.9991468326672406,2.8945203813162945,-3.1822337659820783,-3.2558113823422414,1.5952456860751207,-0.03973662549799134,0.5946635502113163,-0.4133061950883108,0.16043323416516772,0.27069670279306085,1.0708444299043403
1,an11_crus1_lat,202002_cfos,CNOnCrusIRT,1.4572341626911045,1.5043747694600893,2.368014119034341,-1.1875838415317186,-2.8933476423695557,3.627666967260036,-0.6803645879741012,3.1709157264179293,-0.17229081365437646,-0.22799238078365522,0.10168389200411386,-0.1752137245140538
2,an12_crus1_lat,202002_cfos,CNOnCrusIRT,-0.6646790735824188,3.5568579120192294,1.5156000958010232,-2.5700210739184537,0.9469191710110094,-0.3857062060421413,-2.1471924677261445,-1.599386745654054,-1.214029476213685,-1.4112790682042775,-0.6968847912223572,-1.8522574622697667
3,an13_crus1_lat,202002_cfos,CNOnCrusIRT,0.17793760789790686,2.9547804068282546,3.1890830942833706,-1.1455795541733649,-1.3719044535687095,4.1019095191018335,-2.8915757045987136,-1.5085731424797926,-1.0807932068178443,-1.7193571546192272,0.2946987090672498,-0.6991762633363438
4,an14_crus1_lat,202002_cfos,CNOnCrusIRT,-0.13037834936737455,-0.572330367968102,3.384373593950751,0.012664234111675436,0.7243790311113423,1.4575598873433717,-0.5293325404910666,-0.316181879483852,0.28052275603075966,0.19544568690474093,0.6838777369279373,-0.9973023659927148
5,an18_crus1_lat,202002_cfos,CNOnCrusIRT,-0.005647695355802458,0.11491550806689936,1.1647306442517682,-1.9890231502432447,1.1696724215501755,-0.8917245339919389,-2.138990947530398,-0.895010113103968,1.1600560994148759,-0.24324127988164895,1.5284384514925593,1.3599480875128072
6,an19_crus1_lat,202002_cfos,CNOnCrusIRT,0.0856689947983923,1.8278514867537448,0.7454715302659778,-1.1086033411407115,-1.3906624470815994,-0.26668913121069393,-0.4878292772071716,0.06220844923147926,0.49787270142978457,-0.3957730301919178,0.5594682359084446,-0.12779737537174024
7,an20_crus1_lat,202002_cfos,CNOnCrusIRT,-0.7519771711718062,2.4105688325734684,0.8535292853931238,-1.6086697363904097,-0.2641214480185962,-1.307591852538935,-2.9043213094787323,-0.05095576214373077,-0.20525083736504252,-0.15386806962931912,0.41782675974157313,0.7557059957452615
8,an3_crus1_lat,202002_cfos,CNOnCrusIRT,-0.04615576616462646,1.9114350919923961,1.6190014173893894,-0.876157407597958,0.007886874528821591,0.2280941252767102,-2.4255148640371633,0.09168289799063424,-0.473965654952889,-0.498419141226137,-0.10922086104528432,-0.5958682969966
9,an4_crus1_lat,202002_cfos,CNOnCrusIRT,1.1298324416859808,2.6322782655706187,1.2335802611423046,-2.038542123722079,-0.8355381562979735,-0.8812451497712945,-1.676066735673243,-1.0616684012802948,0.1960315099209648,-0.33232423043230946,0.8948265120783213,-0.6253024812383158
0,an26_crus1_lat,202002_cfos,Vehicle_control_reversal,-0.2529352150916943,1.7922139873344158,0.6911363825319209,-0.9634671616279905,0.33745952986953376,-0.46761124284581185,-1.114813572651256,-0.5993174890233084,0.4895527832072198,-0.7051397742627874,-0.36917163270175557,-1.423502693971807
1,an27_crus1_lat,202002_cfos,Vehicle_control_reversal,-0.7445817325596827,1.3007357024032087,2.263692432762652,-0.4312301156380921,-0.020268912268770475,-0.9212396535192457,-2.892815633981465,-1.4939606954529288,-0.04508667329914567,-0.14751957280396194,1.081975069759695,1.256478996415282
2,an28_crus1_lat,202002_cfos,Vehicle_control_reversal,-3.417569254884006,0.8590127837127658,-1.7899705649026993,0.30134966941726704,-1.3630269219515543,2.5043396823247277,-2.9894516093315255,3.0848917862236838,3.268517405046374,3.5656762548254664,-0.02071526121838701,-0.17916413141073773
3,an29_crus1_lat,202002_cfos,Vehicle_control_reversal,0.4324721312610709,1.6548580862534727,3.1012385843000105,-1.2039949409601454,-1.4265442332151548,2.8158021777778317,-1.6802865423087943,2.108229508997226,0.9794304352301852,-0.3604758376277624,-0.2664762485368891,-1.517337267505095
4,an30_crus1_lat,202002_cfos,Vehicle_control_reversal,-0.9490756670426053,2.685623772687443,1.752564623890909,-2.036356179052118,0.20580367495469834,1.2278364894678608,-1.5842977577681034,-0.6220048974367355,-0.5948237921090576,-1.2176344666616046,-0.30734779159792747,-1.592949419258018
5,an31_crus1_lat,202002_cfos,Vehicle_control_reversal,0.5006932020920539,1.0832541357106753,0.9278664634594446,-0.4391028459229777,0.7465460735617762,0.07278362458256371,-2.5422924159854725,-0.46522856895752696,0.25552127414753845,0.6057514714002562,-0.3472204411008092,-0.5327558841511734
6,an32_crus1_lat,202002_cfos,Vehicle_control_reversal,0.5131031766274954,2.212895955191284,3.719073624495652,-1.5885527877470336,-1.9131162844882572,-0.6454424070257562,-1.6841445076349209,1.8894718589188735,2.456098356450246,-0.48397040334014485,-0.24015869197809203,-0.788016848443463
7,an33_crus1_lat,202002_cfos,Vehicle_control_reversal,-0.7537917042904798,2.491769904220751,2.0639405277329286,0.25362743065672033,-0.152871870050359,0.21707783583580814,-3.0614294976394376,-1.2410302410779166,0.08518773977863285,-1.145951440700024,-0.29683761193168307,-1.4840602076871927
8,an34_crus1_lat,202002_cfos,Vehicle_control_reversal,0.2987876841414605,2.4176397792431725,2.2628828486556043,-2.003145598125428,-2.377830308773721,2.4200146245105434,-0.8307809360367694,2.294604334314767,-0.22800119194100554,0.4312592630316931,-0.19621934262965002,-0.43638583531807024
0,an6_cno,202002_cfos,cno_injection,11.22309250090382,1.8447005494879594,7.477427871008439,-1.5262923002126538,-3.444638050466557,-1.0858278984103877,-0.6031702472060743,-1.7104179427339234,1.0578305490357025,-1.8476681694170634,1.0597002573078125,-1.3468252569964385
1,an7_cno,202002_cfos,cno_injection,4.758169133985929,2.5220830470812525,5.794871328580039,-1.4592471407203131,-4.226202633712464,-0.7790682604454798,-0.502426279931873,-0.4525225685328318,3.436912465072831,-1.645971813149303,1.8979182896673104,-1.6861416001119283
2,an8_cno,202002_cfos,cno_injection,13.268876564072919,2.635688862874377,11.126513211726857,-0.407519556247132,-3.394863009423915,-2.1605425789309973,-1.9880642835891398,-4.274076453653295,0.4153680968311433,-1.6944933819443675,0.00551451876715864,-1.6991188518302414
0,an0_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,1.1481365430526242,-0.43251248783604995,0.0,0.8223874580066152,1.0522942995235212,-2.124102202769079,1.7878499225515372,-2.283790915389834,-0.9180171135041548,0.0,-0.3731539310732115,-0.1202319065391357
1,an1_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.0,-0.04667474280765903,-1.2878105113839853,-0.4268030818132839,-0.9837274248162083,-0.42390295517941906,1.0830922109955337,-1.567150538033006,-1.0108238365920157,1.1372951531766697,2.115848469756568,2.3440716059087277
2,an10_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,-0.7750598937112794,-1.7236499745559861,-1.0873700469997527,2.2668733847125058,0.661359810497432,0.9586872782857346,3.003637718651316,0.6690983570294932,-1.8878032992411629,1.6203350520245747,-0.7363472391691944,-0.7969791771040218
3,an11_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,-0.769258240949651,-0.04390021902285256,-0.8376315854906229,-0.23021445229178736,0.3969228564485311,-1.0345553371569685,-0.20409715258482436,1.146960108188864,1.171813104021202,1.5063558761782174,-0.24190321494916356,0.0
4,an12_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,2.1742822740396255,-0.9652451925246226,-1.253231323125007,4.674263489158388,-2.0966589484365143,1.271470806690238,0.09364383760107708,2.061610750117716,-1.408818918046591,-0.261689209845236,-0.9386268482045872,0.7321539748503304
5,an13_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,1.1135679395786227,0.6465212205250666,1.653994483002858,-1.3603612991487286,-1.8960247212997647,0.017546176550562533,1.2835446619271451,0.46319296539544647,0.20817615889344163,0.6338995382589518,0.8854245796527158,0.9608968103819805
6,an14_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.5617503848263371,0.0,-0.8842964859971812,-0.2047980962423762,-1.8261888331080083,0.6796960361081955,1.1009532601799241,0.2511227673282358,-0.7082407172511105,0.35249095309453093,1.4967964882942726,2.0642122271456445
7,an2_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,-1.2655700796338873,-1.948740058521534,-0.23581760060924037,0.0,0.6687937585234148,3.962070881183152,0.26549840750894,0.08502310925969457,0.0865254859432382,-1.0448490259339511,0.44665857626365985,2.580816582863186
8,an3_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,-0.30815850145162343,-1.8614524734240505,-1.4669588058457135,0.26917367644986134,-0.8446519792515389,-0.5151083419955389,0.2641740089635847,0.0,2.2447155647045256,3.2133713755687965,3.180272864525666,2.1290564050686025
9,an4_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.3419280040898538,2.4902165579925484,-1.139437508328179,-0.4160418359694057,-3.130192122447784,-0.39100718374223115,-0.42562103900985765,2.0683141273247614,0.0,1.5733084738577425,0.2833346515445689,0.03854985004175952
10,an6_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,-0.7454411067538091,-0.30067791154485496,0.3555593562127454,0.03657138790110531,-0.5983957468168823,-1.8444330576737415,-0.387368521296762,-0.7183254320577525,0.1629609686050412,-0.24513523435096288,4.034596423176148,0.7454005982403136
11,an7_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.08752830553964551,0.27687686395943223,0.05455015007036241,0.8264316636152889,0.7451111671097812,-0.350473763254539,-0.6083280184261577,-0.7725823401604135,-0.7653336620297008,-1.1505928504601275,-0.1642655676638865,-0.3174899916607264
12,an8_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,1.5624042910677527,0.4222466676267047,0.025875977879239953,1.144001513974047,0.238676177575096,-1.8627126333103425,0.0,-0.8363623470354777,-1.1245105236522928,-0.8766493692659826,-0.29698308068771556,-0.27191774962726867
13,an9_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,1.6337426110385427,-1.3402282488650086,-0.9363322259780247,1.8934449434174896,2.1610389132583125,-0.4403155486583899,0.05868393040668546,-1.8042596815668908,-1.5573529452019659,-1.363063795862688,0.24543419406694184,-0.6535476694351224
0,an1_vecctrl_ymaze,202002_cfos,lobVI_noreversal,-0.1735368578386153,-0.2192787263304691,1.3581115429017485,-0.20497020052242015,-1.6725873364165722,1.0082334231134,0.09414557599230174,0.6643950919124463,0.748489923788355,-0.8424250264871916,2.3015150232981214,1.1147139672005757
1,an10_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.6638063111775868,0.05522357083216533,1.251344625820619,-2.388372897979858,-1.0216682849476826,1.0553052631876263,-0.5570447777517782,-0.9693293093774221,0.40509715957403664,1.0210164502565837,3.595023252375811,1.811769999191619
2,an2_vecctrl_ymaze,202002_cfos,lobVI_noreversal,-1.186554899407966,-0.8840629880375044,0.1241874807328801,-1.6366484251062623,0.6639841404613444,3.3381010219901204,-1.4323397005809047,-0.3215177644457035,-0.39116132214685245,0.5848308462162664,3.383286367146766,1.163026234686101
3,an3_vecctrl_ymaze,202002_cfos,lobVI_noreversal,-0.2947163102572313,0.9021064349498136,0.5701295194095877,-0.8680554953278117,0.35023043940607207,0.39996407881918977,-1.836913697935051,0.6763096946385737,0.1426885686327891,0.2819276780442243,0.35142354799445474,-0.4507821941940605
4,an4_vecctrl_ymaze,202002_cfos,lobVI_noreversal,-0.15130802510255942,-0.2795835254925254,0.6241077982991724,-1.0029451412184913,-0.3470328902375078,2.005635780032121,0.19257690986876747,0.8475664690598478,0.73256042458122,-0.447589385444291,1.7182890189159867,-0.503215086111864
5,an5_vecctrl_ymaze,202002_cfos,lobVI_noreversal,-0.15214583861198183,-0.41890808973878507,1.244211359326048,-1.3840417201439783,0.3387376661948257,1.4365973819526834,-0.635455642296253,-1.0487980612899122,0.23433247979491909,0.27534566346824413,2.353397961860653,0.7862911907833537
6,an6_vecctrl_ymaze,202002_cfos,lobVI_noreversal,-0.6526209986069594,0.3268468027554498,0.683416381690805,-2.334637478975227,0.16518255678347124,1.2676378120711,-1.222003300450435,-1.7202395023643726,0.29821162392499256,-0.035667703611038326,3.5107652701825116,0.8502731282742931
7,an7_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.4813191249479755,0.7219035627876673,0.5120428103672433,-1.5214942719675537,1.3268810416742787,1.3646385521892814,-0.581367089260967,-3.0251459787823474,-0.8117482984931849,-0.162809461978001,0.9626752630700944,-0.6244879069415071
8,an8_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.5429400946448216,1.1837355730928452,0.5925348606436446,-2.005143383770323,1.0027419460253482,1.2552125493537605,-1.5651845498202317,-1.4959674073770872,-0.3646175333209964,-0.622497897729316,0.7956328936622805,-0.5863368445672477
9,an9_vecctrl_ymaze,202002_cfos,lobVI_noreversal,-0.18815509964959654,0.9614059898854421,0.9782463451821333,-2.077182023094049,-0.7972839229831027,2.189754536740998,-0.6768058159113887,-0.3234809122161536,-0.5355641642639084,-0.037238979994624846,2.746181460270114,-0.11304447009810092
0,an1_saline,202002_cfos,saline_injection,13.866092479760047,3.3243213816373856,9.711072607973424,0.008941703320872749,-3.981530544472538,-2.7414271044765295,-2.546851170326481,-4.579522393755517,0.08057115171996933,-2.4030500675081194,0.466909993526794,-1.7007335327753372
1,an2_saline,202002_cfos,saline_injection,12.395590823908945,3.0308994098867057,9.69284392078183,-1.4079609083859868,-4.074931031673381,-2.602228169625906,-1.1298528445876739,-2.2455343631952074,0.37539700767902984,-2.3633906619253273,0.35882480305743714,-1.4759737223111082
2,an3_saline,202002_cfos,saline_injection,14.875170660341691,2.78028537416861,10.896987247326036,-0.7389866964564172,-4.10286032151514,-2.681009522795657,-2.0007673980740597,-2.186606812434312,0.4770681347302944,-1.9675557005896531,-0.22175199098385587,-1.807501038057943
3,an4_saline,202002_cfos,saline_injection,9.737561756454355,1.4134585938146178,11.072952373696024,-1.2762701595571877,-3.1276774656580346,-1.955595295726889,0.13451722079441902,-2.7552667298089726,1.3456583616094453,-2.1710601293768597,1.1741150146895112,-1.3255569544407841
0,dadult_pc_crus1_2,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,0.3937324068705639,-0.1248514509412119,0.6168442086668239,-1.3165967797646203,0.9315129805815966,-0.49432268902959964,0.14223136816556714,-2.292573503050196,-0.7845594711996675,-3.212846798953762,1.9083001630750072,-0.10595712947170745
1,dadult_pc_crus1_5,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,-1.1737481133103924,-0.6186557544197611,0.8426560015126273,-0.03289228102280336,-0.3981010364994621,2.8219656695634976,0.8313558284130395,1.0429961938620607,1.1755595489625048,3.988558624865263,26.44630782970412,0.25549745984621375
2,dadult_pc_crus1_6,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,-0.94975505297936,1.5630729961030188,-2.137598800266757,-1.2227806844679607,-0.34834855189069674,0.8768220475989794,-1.165147742382295,-0.9710402228320549,-1.2832589958920535,-0.5074177060196617,-1.6334120096616334,-1.5327841210608706
3,dadult_pc_crus1_7,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,1.0232406939231105,-0.5796275263442893,0.8578101312501771,-1.294879844367382,0.4785333470612124,-0.47261593332252627,1.3335163714983753,-0.01947916684719059,-1.011757579152686,0.27202353656687245,-1.6334120096616334,-1.2924669667212147
4,dadult_pc_crus1_8,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,1.8910806813591003,-1.2926788649619785,1.5520359087472935,-0.22465831227220578,0.08834114101467593,0.7827798583077292,1.927216820742952,-0.10382653761575104,0.12232153832125839,0.4309909247052241,-1.6334120096616334,-1.0038424183236694
5,dadult_pc_crus1_9,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,0.4731653950092987,-0.2929274068087749,1.2211352346484194,-0.8313754507233184,-0.19398955367839646,1.0383065400076021,2.5505787892508676,-1.8907289665467972,-0.6775823306173675,-0.7546369309646922,-1.6334120096616334,0.28134086645423884
0,dadult_pc_lob6_13,201810_adultacutePC_ymaze_cfos,lobVI_reversal,0.022247148997075035,2.2817474655507044,1.7294974672956052,0.041204688694484064,-2.0176023572239026,-1.577210865901703,-1.7651215990076938,1.522034635342526,2.4506966962855437,-1.578819527924147,0.04046283679050444,-0.900617221082128
1,dadult_pc_lob6_15,201810_adultacutePC_ymaze_cfos,lobVI_reversal,1.37848886100793,0.8442806364959731,3.3984336746929515,0.8258254250824025,-0.9607945545425884,-1.8635380222193925,-1.3067247470020082,0.06648129616302643,0.3179939026802446,1.3965749615122858,-0.222937043650147,0.14056277750282808
2,dadult_pc_lob6_17,201810_adultacutePC_ymaze_cfos,lobVI_reversal,-0.09468735169998255,0.9678054031508253,2.5062171160247884,2.6989226816237943,-1.3880617891175404,-1.3786457145002193,-1.2179887348861316,0.31888544063664687,0.43056320291870204,-0.4227346977090346,-1.6334120096616334,-0.40150072518470803
3,dadult_pc_lob6_18,201810_adultacutePC_ymaze_cfos,lobVI_reversal,-0.7888468705838939,-0.009477635726688477,1.042014244136096,2.6126218806372545,0.07235167285231259,-1.1959424652737625,-1.7619543144150802,-0.1630238087179713,0.3089921890413328,-1.723129529175799,-1.6334120096616334,-1.1620242657184652
4,dadult_pc_lob6_19,201810_adultacutePC_ymaze_cfos,lobVI_reversal,0.7222563023024554,0.8606209543386211,2.492481086469819,2.1954915306808767,-1.2577230637005334,-1.147465905838993,-1.0065723270206253,-0.26930546194693583,-0.31154564221201614,-0.664747001125189,-0.4274058524985291,-0.054156257832209745
5,dadult_pc_lob6_20,201810_adultacutePC_ymaze_cfos,lobVI_reversal,-0.005371202801973785,-0.37594856471415217,-1.2429887006581475,3.1422567823900107,-0.8215206842695418,-1.4127610087205942,-1.638151936091145,2.4941866012509153,5.533586455977725,3.324207389422577,-1.6334120096616334,-0.3899430446013758
6,dadult_pc_lob6_21,201810_adultacutePC_ymaze_cfos,lobVI_reversal,0.0007905706653473025,-0.6444934480805755,-0.9843953991233159,2.233013703725437,0.35411749458086406,-0.9778027742006046,-1.3002022874735204,-0.05022632803340212,1.1454758165296337,1.8129697814866272,10.62362251148603,0.7283719907954487
0,dadult_pc_crus1_1,201810_adultacutePC_ymaze_cfos,vector_control_reversal,-1.0045869588251044,-0.10540311844474448,-0.36260437279611296,-0.9312282398003209,0.6758224438152485,0.0,0.0,-0.8146020952156082,-0.2997241547521149,1.7025371545159906,0.5918078712291109,1.4647504189403242
1,dadult_pc_crus1_3,201810_adultacutePC_ymaze_cfos,vector_control_reversal,0.004833080282410789,-1.135546748886123,1.2132099157669622,0.0,0.7611642430316325,1.4078602553380155,1.0797618980109742,-2.229710895770881,-0.16308416310306323,-0.3274503274138961,-1.6334120096616334,1.4139530434966059
2,dadult_pc_crus1_4,201810_adultacutePC_ymaze_cfos,vector_control_reversal,0.0,0.0,0.0,-0.7234067775946093,0.0,0.5956246486532606,0.17683531902281077,0.0,0.0,1.892612260102224,-1.6334120096616334,-0.8419407493272076
3,dadult_pc_lob6_14,201810_adultacutePC_ymaze_cfos,vector_control_reversal,1.1633230008739093,1.6672904894008962,2.4091415002950973,0.5313143614154175,-1.3075598335644056,-2.1423054569164237,-1.9799642917216245,0.16609473017142606,0.796048319412495,-0.529825550658782,0.7579560997859885,-1.090004057017398
4,dadult_pc_lob6_16,201810_adultacutePC_ymaze_cfos,vector_control_reversal,-2.383308987070682,1.6720762657118586,-0.4538685031107972,2.5322622936546293,-1.9011157085376735,-0.6887046070893922,-1.3489708969225185,1.517435783348841,3.0620794686840522,0.0,0.0,0.0
